index,id,title,url,status,error_type,returncode
168,yi0WYHLtY2E,马斯克谈AI机器人的未来发展 TSLA,https://www.youtube.com/watch?v=yi0WYHLtY2E,success,,
169,_kDvH56taA4,美股 50万账号公开，半年盈利翻倍，我用的五大交易策略 TSLA META NVDA AAPL,https://www.youtube.com/watch?v=_kDvH56taA4,success,,
170,F-E_2b3BgtA,美股分析 被美联储愚弄一次，可耻！然后被市场再愚弄一次！ SPY QQQ TSLA NVDA,https://www.youtube.com/watch?v=F-E_2b3BgtA,success,,
171,11JsPpjMN6I,美股 除了英伟达，这8只AI热门股亦值得重点关注 PLTR GOOG TSLA ORCL ADBE .....,https://www.youtube.com/watch?v=11JsPpjMN6I,success,,
172,vB7pk4Yx-tU,巴菲特怎么才能 一万赚300亿美元？,https://www.youtube.com/watch?v=vB7pk4Yx-tU,success,,
173,4aZRb7eyhBU,美股 英伟达从破产到万亿的创业故事，为什么AMD无法撼动英伟达霸主地位 NVDA,https://www.youtube.com/watch?v=4aZRb7eyhBU,success,,
174,bsl9_uJ08uE,美股 3美元买特斯拉，10美元买英伟达，过去这10年，我做对了什么？做错了什么？TSLA NVDA AMD SPY QQQ,https://www.youtube.com/watch?v=bsl9_uJ08uE,success,,
175,4j9yYc5aEt4,美股量化策略 - 网络交易法【量化交易第四课】,https://www.youtube.com/watch?v=4j9yYc5aEt4,failed,yt-dlp,1
176,5LnV8BDNQfc,美股 马斯克访华有何潜在利好？信息量很大 特斯拉 TSLA NVDA,https://www.youtube.com/watch?v=5LnV8BDNQfc,success,,
177,y8IHP5kR9ho,美股 NVDA英伟达财报预测，走势分析，还有哪些公司会被人工智能摧毁? 付美股代号,https://www.youtube.com/watch?v=y8IHP5kR9ho,success,,
178,UZ-0JJ6iiOc,美股 特斯拉股东大会，潜在利好因素，特斯拉到底安全吗？AMD强劲爆拉 TSLA,https://www.youtube.com/watch?v=UZ-0JJ6iiOc,success,,
179,lGub6nHoM0g,美股在降息周期的表现会怎么样？SPY 历史数据告诉我们。。该买什么股！附代号,https://www.youtube.com/watch?v=lGub6nHoM0g,success,,
180,yww_aGDCC6g,美股年回报35%量化先驱 西蒙斯的投资方法【量化交易第三课】,https://www.youtube.com/watch?v=yww_aGDCC6g,failed,yt-dlp,1
181,8KZnw1s4RIw,美股 AMD 英伟达 将面临的重大机遇和风险 NVDA,https://www.youtube.com/watch?v=8KZnw1s4RIw,success,,
182,ZbGliVu6ImI,美股 亚马逊苹果预测财报，成功预测META策略分享 AMZN AAPL,https://www.youtube.com/watch?v=ZbGliVu6ImI,success,,
183,Q8JWzP2MyYo,美股量化交易第二课 最值得阅读的量化交易书籍,https://www.youtube.com/watch?v=Q8JWzP2MyYo,failed,yt-dlp,1
184,4r-uUxNY7VE,美股 机构千万押注恐慌指数，新一轮的变盘将开启，美股散户抛售科技股同时，抢入一个银行股 TSLA VIX SPY QQQ AAPL,https://www.youtube.com/watch?v=4r-uUxNY7VE,success,,
185,VkJ6hm4sBFI,美股量化交易模型 入门必修第一课,https://www.youtube.com/watch?v=VkJ6hm4sBFI,failed,yt-dlp,1
186,Nix5eR_xZPk,美股 特斯拉财报预测，价格战带来的后果！ TSLA,https://www.youtube.com/watch?v=Nix5eR_xZPk,success,,
187,-0aY5nBs6_Q,美股 CPI预告明天美股涨跌幅，各大银行股财报前瞻 SPY QQQ TSLA AAPL,https://www.youtube.com/watch?v=-0aY5nBs6_Q,success,,
188,woDnbxMCpEs,两大阻碍美股上涨的新因素!  美联储隔夜逆回购工具受关注 TSLA SPY QQQ,https://www.youtube.com/watch?v=woDnbxMCpEs,success,,
189,tdMhElVzgmo,美股 特斯拉为什么大跌？交付数据隐含的负面信息，市场最担忧什么？ TSLA,https://www.youtube.com/watch?v=tdMhElVzgmo,success,,
190,yYdBwbP7MGI,"美股 迎接下一场危机 欧美中小企业将倒下？商业地产前景担忧，家庭债务 ""爆表"" spy qqq tqqq sqqq",https://www.youtube.com/watch?v=yYdBwbP7MGI,success,,
191,QSjMnWcrOtY,美股 苹果谷歌微软META亚马逊最新分析，连苹果也开始恐慌了！ChatGPT推出插件，建立起生态系统，挑战App Store aapl meta amzn msft spy qqq,https://www.youtube.com/watch?v=QSjMnWcrOtY,success,,
192,FRcbVOCb5RI,美股 英伟达还能买吗？GTC大会推出新软硬件带来的巨大潜力！NVDA ChatGPT,https://www.youtube.com/watch?v=FRcbVOCb5RI,success,,
193,H2P44p7Tw8E,美股 这家银行别抄底，浮亏比硅谷银行高100亿！只有“衰退”才能结束本轮银行危机？CS FRC WAL SCHW SIVB BAC JPM,https://www.youtube.com/watch?v=H2P44p7Tw8E,success,,
194,2al7TtDZ4Wk,微软办公软件加入人工智能，一键生成PPT，由ChatGPT驱动 msft,https://www.youtube.com/watch?v=2al7TtDZ4Wk,success,,
195,mFd0WiF2xkc,美股 美联储为何急迫救硅谷银行，反思到底做错了什么？BTFP是一个什么危机工具？ SIVB WAL FRC PACW SPY,https://www.youtube.com/watch?v=mFd0WiF2xkc,success,,
196,v2OYCeTQqPg,美股 硅谷银行整个倒闭事件深度分析，下一个倒闭会是谁？有哪些抄底机会？SIVB FRC WAL SCHW,https://www.youtube.com/watch?v=v2OYCeTQqPg,success,,
197,pb149YEIQJ4,加息和美债上行冲击估值模型，美股要重新定价，一个重要公式 - spy qqq sqqq 美股投资网 TradesMax.com,https://www.youtube.com/watch?v=pb149YEIQJ4,success,,
198,joiunwj-9EI,美股 散户创纪录狂买特斯拉股票，特斯拉放弃用稀土，影响有多大？ #tsla,https://www.youtube.com/watch?v=joiunwj-9EI,success,,
199,sxig84w8E0w,特斯拉为何暴跌？三大原因！马斯克最疯狂计划曝光，投资10万亿美元改造世界！TSLA,https://www.youtube.com/watch?v=sxig84w8E0w,success,,
200,GpRul3QXYf8,特斯拉：投资者日 + 宏图篇章3 重磅来袭 tsla,https://www.youtube.com/watch?v=GpRul3QXYf8,success,,
201,GoJn5zZwbvQ,美股 特斯拉又放3个大招，ChatGPT会带给英伟达多少收入？还利好另外一家芯片公司 spy tsla nvda,https://www.youtube.com/watch?v=GoJn5zZwbvQ,success,,
202,YI_7s1cNqU8,美股 除了英伟达微软，我刚重仓一只全新ChatGPT股，为什么中国造不出ChatGPT? nvda amd net msft goog googl,https://www.youtube.com/watch?v=YI_7s1cNqU8,success,,
203,cKepRoQ6hJM,美股市场和机构们多头碾压空头情绪，从哪里看出来？  tsla spx spy nvda qqq,https://www.youtube.com/watch?v=cKepRoQ6hJM,success,,
204,cyr3A4kU5Uk,英伟达CEO老黄 ChatGPT堪比iPhone问世 nvda,https://www.youtube.com/watch?v=cyr3A4kU5Uk,success,,
205,yeualV4Nryc,美股 苹果 亚马逊 财报前瞻，最值得关注几大因素！aapl amzn goog meta,https://www.youtube.com/watch?v=yeualV4Nryc,success,,
206,5J-qyT6IhJI,美股 大机构出手收购，他们嗅到什么信号？特斯拉接下来还有什么利好？目标价800？tsla spy crm qqq,https://www.youtube.com/watch?v=5J-qyT6IhJI,success,,
207,hdlZNzW2oy8,特斯拉只想把车越卖越便宜原因 TSLA tesla,https://www.youtube.com/watch?v=hdlZNzW2oy8,success,,
208,73le4U-9Vsg,马斯克最新深度分享：特斯拉的未来 #tsla #tesla,https://www.youtube.com/watch?v=73le4U-9Vsg,success,,
209,9ORx8Jl2hvM,美股财报季前预警分析，市场最关注的一个指标是什么？最大的赢家和输家是谁？TSLA SPY QQQ NFLX,https://www.youtube.com/watch?v=9ORx8Jl2hvM,success,,
210,mhaRgZZvq5Y,美股 分析CPI将如何影响大盘，华尔街为何乐观，与美联储产生重大分歧！今年市场将迎来一次大的“转向” SPY QQQ TSLA AAPL,https://www.youtube.com/watch?v=mhaRgZZvq5Y,success,,
211,k417KfyF5yU,美股 非農和失業率被忽略的三大關鍵點，特斯拉降價要逼死競爭對手，能否挽救股價？TSLA SPY QQQ,https://www.youtube.com/watch?v=k417KfyF5yU,success,,
212,8CXsjKNn_p8,特斯拉Q4交付量預測，對股價和估值影響，是逼空還是崩盤到80？我們的期權策略是什麽？TSLA 美股投資網,https://www.youtube.com/watch?v=8CXsjKNn_p8,success,,
213,2-2Ucg6Tzbg,特斯拉這波暴跌詭異之處，大家都忽略了什麽？幕後黑手是誰？該抄底了嗎？TSLA 美股投資網,https://www.youtube.com/watch?v=2-2Ucg6Tzbg,success,,
214,6l0Jse0lMnU,美股2023年投资展望，是否会出现断崖式的崩盘，哪个版块最好？,https://www.youtube.com/watch?v=6l0Jse0lMnU,success,,
215,tvBCm50mhMA,美股 个股交易机会出现，美联储和市场“开战”，谁可以赢？TSLA HD CAT AAPL SQQQ SPY,https://www.youtube.com/watch?v=tvBCm50mhMA,success,,
216,DdTK0c4yojI,#cpi 通胀先行指标透露关键消息，后市隐藏杀机，监控聪明钱“分秒级别”多空情绪图 美股投资网 (2022-12-12),https://www.youtube.com/watch?v=DdTK0c4yojI,success,,
217,grthfYsqFHA,“亚马逊杀手”来了，美版拼多多Temu横扫北美市场 - 美股投资网,https://www.youtube.com/watch?v=grthfYsqFHA,success,,
218,Pva6ETtc97Y,美股见底，暴力拉升，后市应该注意什么？金融环境改善，美债美元见顶 SPY QQQ TQQQ SPX,https://www.youtube.com/watch?v=Pva6ETtc97Y,success,,
219,pkkFCLhsKw4,抄底特斯拉 TSLA 必看，Model3/Y 降价有深意？利多利空因素分析 小鹏 XPEV NIO 蔚来 LI,https://www.youtube.com/watch?v=pkkFCLhsKw4,success,,
220,oR4jjeL6TH4,美国政坛为什么“遍地”股神？,https://www.youtube.com/watch?v=oR4jjeL6TH4,success,,
221,_TceIhVnt8I,美股 出现多个交易机会 WMT AMD 特斯拉 META TSM，看涨期权创新高,https://www.youtube.com/watch?v=_TceIhVnt8I,success,,
222,-biYya7e-WQ,美股即将暴涨！ 通胀降温的关键因素已经出现下滑！期权市场却出现机构大量做空 CPI SPY TSLA AAPL QQQ SQQQ,https://www.youtube.com/watch?v=-biYya7e-WQ,success,,
223,MOy-evwHIaw,美国中期选举会推动美股反弹，成为救命草？将利好哪些公司？ TSLA AAPL SPY,https://www.youtube.com/watch?v=MOy-evwHIaw,success,,
224,o6pFesYbyAI,美股 亚马逊苹果财报！利空出尽，美股要见底了？两大牛信号出现！AMZN AAPL TSLA AMD SPY,https://www.youtube.com/watch?v=o6pFesYbyAI,success,,
225,rM6VObST74w,美股 熊市买美国国债，收益率超过9%，还无风险，是真的吗？抗通胀最好的投资，碾压 META GOOG MSFT SOY QQQ BABA AAPL TSLA,https://www.youtube.com/watch?v=rM6VObST74w,success,,
226,FtYPgqHyP-U,美股 TSLA特斯拉财报前瞻，交付量预测，NFLX 咸鱼翻身的原因？大盘涨幅能否延续？,https://www.youtube.com/watch?v=FtYPgqHyP-U,success,,
227,37SmijYPDYY,美股分析 AMZN 订单下滑，运费暴跌，亚马逊、零售商财报有多少地雷?,https://www.youtube.com/watch?v=37SmijYPDYY,success,,
228,M46MKS6w7eM,美股市场恐慌不仅是非农，而是核战争爆发，大盘最后一根救命草是什么？QQQ SPY AMD TSLA AAPL,https://www.youtube.com/watch?v=M46MKS6w7eM,success,,
229,Hrz7rJ8C1hc,美股分析牛熊转换几大关键点！TSLA SPY QQQ AMD NVDA AAPL,https://www.youtube.com/watch?v=Hrz7rJ8C1hc,success,,
230,FWu0zXlSun8,美股 以史为鉴，加息才刚刚开始，机构被迫减仓美股，房租上涨对通胀有强支撑 SPY QQQ TSLA AAPL AMD,https://www.youtube.com/watch?v=FWu0zXlSun8,success,,
231,jIYEZ-mIH6M,美股现在情况比2008年还要糟糕，美联储担保能力被削弱 SPY QQQ 纳斯达克 AAPL TSLA,https://www.youtube.com/watch?v=jIYEZ-mIH6M,success,,
232,0WxdsMdNm88,美股要再跌30%，底部的推算🔥一个能评估整个股市估值的万能指标，就是这里❗️ 纳斯达克 QQQ，标普500 SPY TSLA AAPL AMD,https://www.youtube.com/watch?v=0WxdsMdNm88,success,,
233,Vg_OHs-aO1k,触发美股崩盘下一个爆发点，可能就是多国抛售美债 SPY QQQ,https://www.youtube.com/watch?v=Vg_OHs-aO1k,success,,
234,uxg15emDigY,美股9月会更加艰难，千万不要和美联储作对！机构继续加仓做空 NVDA SPY,https://www.youtube.com/watch?v=uxg15emDigY,success,,
235,D9OqPGytaU8,美股 NVDA 英伟达财报即将公布，会暴雷吗？为什么机构猛烈做空? 会带崩大盘SPY QQQ,https://www.youtube.com/watch?v=D9OqPGytaU8,success,,
236,1m1qyqk4zaw,美股如果不涨，就要完蛋了！多张图揭密 TQQQ TSLA SPY QQQ SQQQ AMD NVDA,https://www.youtube.com/watch?v=1m1qyqk4zaw,success,,
237,rFUAdY6VErA,美股 公司内部人士交易暗示股价未来走势吗？马斯克又抛售69亿特斯拉股票意味着什么？TSLA SPY QQQ,https://www.youtube.com/watch?v=rFUAdY6VErA,success,,
238,_xz8wVdYLzE,美股8月，必买 十只股票 SNOW SHOP CVNA NET NFLX PYPL,https://www.youtube.com/watch?v=_xz8wVdYLzE,success,,
239,SfWEAYIsfWU,为何2022年的美国经济衰退与以往不同？美股是否会崩盘？现在抄底晚吗？NVDA AAPL AMD TSLA SPY QQQ,https://www.youtube.com/watch?v=SfWEAYIsfWU,success,,
240,TTbO0hXVnus,美股 推演苹果AAPL财报好坏，通胀会扼杀销量？三大关键问题必须搞懂，背后底层逻辑 META FACEBOOK,https://www.youtube.com/watch?v=TTbO0hXVnus,success,,
241,MscoyXV3PUM,提高股票认知，10部高分金融电影 纪录片 投资必看 NVDA TSLA SPY QQQ AMD,https://www.youtube.com/watch?v=MscoyXV3PUM,success,,
242,TyF6k_bt6zM,美股有哪些公司会财报暴雷？TSLA NFLX AAPL一个被忽略的重大利空 SQ PYPL COIN MSFT,https://www.youtube.com/watch?v=TyF6k_bt6zM,success,,
243,M3CFLIq6KlY,美股分析 从量价关系中寻找熊市底部，进场时机 TSLA AAPL NVDA AMD SPY SOXL QQQ AFRM,https://www.youtube.com/watch?v=M3CFLIq6KlY,success,,
244,Jt1RGmylSL0,美联储看跌期权 Fed Put 到底是什么？通胀是恶魔，被唤醒再难将其封印，该怎么收场？QQQ SPY SPX,https://www.youtube.com/watch?v=Jt1RGmylSL0,success,,
245,GJtjIvSfMMI,美股 现在算便宜吗？估值评估方法，在美联储加息落地后⚡ SPY QQQ SOXL NVDA PLTR AAPL,https://www.youtube.com/watch?v=GJtjIvSfMMI,success,,
246,X6_sSDXZz4Q,美股 下周关键支撑点，结合大数据技术面分析大盘，高油价真的利好特斯拉？大盘下一个潜在风险？违约！ TSLA SPY QQQ TQQQ,https://www.youtube.com/watch?v=X6_sSDXZz4Q,success,,
247,XXfCKJ-5p1Y,美股 特斯拉录取率比哈佛还低! 大裁员背后的真正原因。战绩最优秀的硅谷VC看现在的宏观和资本市场处境 TSLA SPY QQQ TQQQ SQQQ,https://www.youtube.com/watch?v=XXfCKJ-5p1Y,success,,
248,whlygH_fpSI,美股 出現多個 「熊轉牛」 信號 ！空頭回補，我們都抄底了什麽股？TSLA AMD SPY.......,https://www.youtube.com/watch?v=whlygH_fpSI,success,,
249,nDMcpKCN588,美股 CPI将再走高，通胀无法下来的根本原因！股票按照美国经济要硬着陆来计价，6月四巫日出现极端巨量看跌期权 NVDA AAPL SPY QQQ IWM,https://www.youtube.com/watch?v=nDMcpKCN588,success,,
250,PFdEinLnqRc,美股 主力機構都在用的「經典解套策略」 熊市自救方法 TSLA AMD NVDA AAPL,https://www.youtube.com/watch?v=PFdEinLnqRc,success,,
251,TaNZ24txu6I,美聯儲要出成績單了？周三通脹數據將爆冷！美股底部在哪？美國人購買力下降，儲蓄率降至新低 ❗️,https://www.youtube.com/watch?v=TaNZ24txu6I,success,,
252,eQzYl8sEiCc,美股 投资者过度悲观，透露出什么信号? 加息落地，为什么加息能抑制通胀？SPY QQQ TSLA,https://www.youtube.com/watch?v=eQzYl8sEiCc,success,,
253,K8yF77s9QEs,美股 暴跌原因？机构大抛售点位，标普4000点！美联储可信吗？加息会议or Sell in May and Go Away 我做空赚了多少？AMZN TSLA AAPL FB PYPL SPY,https://www.youtube.com/watch?v=K8yF77s9QEs,success,,
254,wUJnHDKFYL0,美股 财报预警 苹果 AAPL PYPL RBLX 分析，核心数据指标下降，凶多吉少?,https://www.youtube.com/watch?v=wUJnHDKFYL0,success,,
255,myHn8eA816g,美股 谷歌 Facebook广告业危机，利空来袭，下周财报预测和操作策略,https://www.youtube.com/watch?v=myHn8eA816g,success,,
256,cFYd357LPWM,美股 减仓科技股，成功逃顶，重仓大宗商品股，抗通胀抗经济衰退 AAPL FB AMZN GOOGL TSLA AMD NVDA,https://www.youtube.com/watch?v=cFYd357LPWM,success,,
257,BnTFRblxw0Q,美股 NVDA AMD 大利空，芯片公司暴跌来临，科技股艰难时刻！这两个板块逆势创新高,https://www.youtube.com/watch?v=BnTFRblxw0Q,success,,
258,gw8BINOL-bg,最全股票K线视频，解读每一个形态背后的含义! #技术分析 NVDA TSLA,https://www.youtube.com/watch?v=gw8BINOL-bg,success,,
259,wNqkfeGqVYA,美股 NVDA英伟达深度解读20款新产品带来的估值暴增、元宇宙Omniverse和AI数据中心加深技术护城河、未来前景分析,https://www.youtube.com/watch?v=wNqkfeGqVYA,success,,
260,2pLCfAkwgLA,美股如何挖掘做空交易机会？BABA IWM 下一个黑天鹅将出现？俄罗斯债务违约？,https://www.youtube.com/watch?v=2pLCfAkwgLA,success,,
261,3lCaWJMR-W0,美国会经济衰退吗？ 这6大特征和信号，是时候抄底了1,https://www.youtube.com/watch?v=3lCaWJMR-W0,success,,
262,BPVbCN6Mplc,美股 亚马逊AMZN拆股，利与弊分析！ 俄乌局势将出现转机？哪些股值得抄底？,https://www.youtube.com/watch?v=BPVbCN6Mplc,success,,
263,dXh2EAPMy2w,美国禁止俄罗斯进口原油，意味着什么？ 机构美股多头仓位大减❗️ 人工智能模型预测战争对标普下跌幅度？,https://www.youtube.com/watch?v=dXh2EAPMy2w,success,,
264,1OI_yGgvJFo,美股 粮食股 MOS NTR LXU 三月必买股🚀俄乌局势急剧变化引发粮食短缺，利好这4只农产品工业股✔️✔️,https://www.youtube.com/watch?v=1OI_yGgvJFo,success,,
265,FBrezQ5z_q4,俄罗斯为什么要打乌克兰？普京最终目的是什么？战争会持续多久？股票是抄底还是割肉？,https://www.youtube.com/watch?v=FBrezQ5z_q4,success,,
266,dIH3_UO-3JQ,美股⚡OXY INDO石油还能上涨的底层逻辑分析🔥最好的几只石油股✔️✔️,https://www.youtube.com/watch?v=dIH3_UO-3JQ,success,,
267,mA-hmaNYkak,美股AMD NVDA芯片股为什么下跌🔥战争对美国经济、股市影响🚀机构纷纷重仓一只强股 ✔️✔️,https://www.youtube.com/watch?v=mA-hmaNYkak,success,,
268,1Va6EIesrc0,美股🔥下一个英伟达AMD即将暴涨🔥 2月必买芯片全新牛股 🚀🚀,https://www.youtube.com/watch?v=1Va6EIesrc0,success,,
269,c-CuCU-skx4,美股🔥独家爆料Facebook内部员工恐慌焦虑❗️❗️FB是否值得抄底❓元宇宙是否是个坑 ❓ ⚡,https://www.youtube.com/watch?v=c-CuCU-skx4,success,,
270,NJLJ-BXvUJw,美股分析 2022年必买三只ETF🔥🔥 定投还是一次性买❓ 🚀,https://www.youtube.com/watch?v=NJLJ-BXvUJw,success,,
271,Lzv6ZpWinz8,美股财报季有哪些机会?🔥🔥三个策略教你正确预判财报 ❗️ AMD AAPL PYPL,https://www.youtube.com/watch?v=Lzv6ZpWinz8,success,,
272,kXddPe7wH1g,美股 9年重仓TSLA投资界大佬BG🔥🔥选股逻辑大公开 ❗️❗️如何复制他的成功⚡📈NIO AMZN,https://www.youtube.com/watch?v=kXddPe7wH1g,success,,
273,s_7lw5kYerM,美股加速抛售科技股 NFLX 因今年利润前景不明❗️ ❗️ 但这三只低估值股市场却抢着要🔥🔥股价逆势上涨 📈📈,https://www.youtube.com/watch?v=s_7lw5kYerM,success,,
274,02H5T2WoPj8,美股投资台积电TSM必看🔥苹果自研iPhone15芯片❗️彻底摆脱高通QCOM⚡,https://www.youtube.com/watch?v=02H5T2WoPj8,success,,
275,rp7vQ2ecGrI,美股机构投资者狂买SPY看跌期权 ❗️ 对冲基金以10年来最快的速度抛掉科技股的头寸 ❗️  FB NFLX，美国众议院议长买350万科技股看涨期权🔥内幕❓ DWAC异动,https://www.youtube.com/watch?v=rp7vQ2ecGrI,success,,
276,vDcymUWMnOk,美股2022 最强10只股票 🔥🔥市场潜力巨大优质公司 📈  📈  📈 下集,https://www.youtube.com/watch?v=vDcymUWMnOk,success,,
277,CFz6p1A6PPI,美股F福特2022年必买10只强势股票🔥🔥提前布局最好的行业🚀🚀 上集,https://www.youtube.com/watch?v=CFz6p1A6PPI,success,,
278,BLaaX401tK4,美股 FDX RIVN 财报分析 物联网第一股IOT要上市IPO，值不值得买？❗️❗️,https://www.youtube.com/watch?v=BLaaX401tK4,success,,
279,x31DlFfTjIc,美股 高估值、高成长股是否能抄底❓利空出尽了吗🔥 DOCU PTON ROKU UPST AFRM SNAP MTTR RBLX,https://www.youtube.com/watch?v=x31DlFfTjIc,success,,
280,5HPmavZ7Ryc,美股NU上市分析，美股巴菲特又打新🔥 🔥   深度分析背后投资逻辑，为什么能得到老巴的青睐，如何打新认购到IPO新股❓,https://www.youtube.com/watch?v=5HPmavZ7Ryc,success,,
281,sasBbeX1cGI,美股下周是否会反弹 ❓ 我个人调仓策略✔️✔️，如何提前获得中概股和DOCU暴雷消息⚡⚡BABA NIO LI ARKK必死，机构做空数据数据分享🔥🔥,https://www.youtube.com/watch?v=sasBbeX1cGI,success,,
282,D0MKLM639Gw,美股 | 特斯拉用AMD芯片🔥🔥微软CEO清仓一半股票 ❗️美国政府停摆危机⚠️⚠️年轻人抛弃沃尔玛,https://www.youtube.com/watch?v=D0MKLM639Gw,success,,
283,t3hzrSLUskE,美股🔥1只抗通胀消费股，PYPL SQ AFRM迎来抄底机会❓ RBLX 潜力深度分析⚡⚡,https://www.youtube.com/watch?v=t3hzrSLUskE,success,,
284,6pwmgLdvkz4,美股展望2022🔥🔥美股市场会怎么走❓高盛，摩根大通，摩根斯坦利看法分歧 ❗️ ❗️ LCID RIVN 泡沫有多大？,https://www.youtube.com/watch?v=6pwmgLdvkz4,success,,
285,p0opD7X7vDs,美股 PLTR为什么不受市场喜欢三大理由❓ Unity 和DIS都要进军元宇宙🌏玩家越来越多 ⚡⚡,https://www.youtube.com/watch?v=p0opD7X7vDs,success,,
286,Dm2rYpSCyjo,美股 QCOM PFE 11月必买三只股【2021】,https://www.youtube.com/watch?v=Dm2rYpSCyjo,success,,
287,qdhbqe2Jo4g,美股 RBLX NVDA 暴涨因元宇宙 🔥🔥 你们想要的元宇宙概念股表来了 ❗️❗️  八只股票❓谁才是元宇宙第一股，最具投资价值🚀 🚀 RBLX MSFT MTTR VUZI FB SNAP,https://www.youtube.com/watch?v=qdhbqe2Jo4g,success,,
288,xSXOre_Q_EY,马斯克：人生的意义❓ 为什么我要改变世界 🚀🚀🚀,https://www.youtube.com/watch?v=xSXOre_Q_EY,success,,
289,c69TZ6D0V_k,美股预测 ❗️❗️ 缺芯、全球供应链问题对AAPL和AMZN财报影响有多大❓ 🔥可能影响业绩的因素有哪些❓ ❓,https://www.youtube.com/watch?v=c69TZ6D0V_k,success,,
290,1ZSyhQK1p0Q,美股 MTTR 为什么大涨？美国房地产太疯狂 🔥🔥🔥 未来走势分析❗️❗️❗️ 三只房地产股票✔️✔️✔️ INVH AMH,https://www.youtube.com/watch?v=1ZSyhQK1p0Q,success,,
291,jhtungYre4w,亞馬遜CEO貝索斯分享給創業人的成功秘訣✔️ ✔️ ✔️ AMZN,https://www.youtube.com/watch?v=jhtungYre4w,success,,
292,tuqHx51FBbo,美股 金融贷款 SOFI 医生社交平台 DOCS 芯片股 INTC 老人痴呆药 AVIR,https://www.youtube.com/watch?v=tuqHx51FBbo,success,,
293,CRB-qwTVLy0,资金都在想什么❓❓ 股市几个先行指标 👍👍👍 美债 美联储,https://www.youtube.com/watch?v=CRB-qwTVLy0,success,,
294,oX2bf9ZPXNQ,美股回调行情后，PTON ROKU AFRM TSLA RBLX INTC 出现突破三角旗下和双底形态 🔥🔥🔥,https://www.youtube.com/watch?v=oX2bf9ZPXNQ,success,,
295,-3VKd7YCrTo,美股分析 | 全球能源危機🔥🔥 Facebook暴跌幕後黑手❗️美债利率還能漲漲漲  🚀,https://www.youtube.com/watch?v=-3VKd7YCrTo,success,,
296,DNZSofIefk8,美股 EQT 10月必買三只股， 无视大盤波动，穩穩獲利  🔥🔥🔥,https://www.youtube.com/watch?v=DNZSofIefk8,success,,
297,Q9WyKOjZr_A,🔥🔥  美股分析 | 本周新股IPO 最值得关注 5家软硬件公司 TOST FRSH ESMT RELY BRLT ❗️❗️,https://www.youtube.com/watch?v=Q9WyKOjZr_A,success,,
298,pORimTnZ-ik,全球资产突然集体杀跌，有何大事❓ 风险多大❓ 美国货币市场基金流出量创九个月来新高。美财长警告：美政府债务若违约，将引发金融危机 🔥🔥,https://www.youtube.com/watch?v=pORimTnZ-ik,success,,
299,sWALov1vvo4,美股分析 | 新股 BROS DH ONON TWKS 强劲开局 🚀🚀 资金都跑到这里来了❓  分析背后商业逻辑，选股技巧,https://www.youtube.com/watch?v=sWALov1vvo4,success,,
300,FQcMxyra3Os,美股 |  ZIM  海运价格涨得太凶猛了! 必买这只美股海运股票【短线机会】,https://www.youtube.com/watch?v=FQcMxyra3Os,success,,
301,-3TxImrXLyA,美国债利率将出现拐点的三大逻辑❗️ ❗️ 科技股将面临回调风险,https://www.youtube.com/watch?v=-3TxImrXLyA,success,,
302,bFu2fmK3pK8,美股分析 | Zoom财报暴雷后，透露的风险和潜在机遇有哪些？,https://www.youtube.com/watch?v=bFu2fmK3pK8,success,,
303,3AP6gcN58aM,美股 | 当天热点股追踪，如何更高效看新闻，筛选股票 ❓ ❗️ GSAT BBIG ATER BGFV SPRT AFRM PYPL VMEO,https://www.youtube.com/watch?v=3AP6gcN58aM,success,,
304,alsF_5JEyKU,美股分析 | 中国人抄底中概股，华尔街机构却选择离场，是否见底？BABA NIO JD PDD,https://www.youtube.com/watch?v=alsF_5JEyKU,success,,
305,vpLMUsMR6tc,美股 | 這家不為人知的公司要搶Youtube視頻老大的地位，現在坐穩老二的位置,https://www.youtube.com/watch?v=vpLMUsMR6tc,success,,
306,pJeQJzCm90w,散户炒股的六大误区,https://www.youtube.com/watch?v=pJeQJzCm90w,success,,
307,RvYn_TG1Wkc,美股 PFE MRNA CRSP 拯救世界的三家公司,https://www.youtube.com/watch?v=RvYn_TG1Wkc,success,,
308,0qntHvFZtK4,美股 AMD NET HD 八月必买三只股，中长期持股,https://www.youtube.com/watch?v=0qntHvFZtK4,success,,
309,9Jn4-Emk5LA,美股分析 | 券商Robinhood上市，是否值得投资？,https://www.youtube.com/watch?v=9Jn4-Emk5LA,success,,
310,OK0pG3gCXZg,美股分析 | 体育博彩股 DKNG和FUBO，哪个更有爆发潜力？,https://www.youtube.com/watch?v=OK0pG3gCXZg,success,,
311,2bCYtI0FlZE,美股 上周减仓，躲开暴跌，这几个板块的牛股能做多，抄底点位在哪？,https://www.youtube.com/watch?v=2bCYtI0FlZE,success,,
312,ZEEijt4qgPs,美股 解读个股跌这么惨，大盘创新高背后的原因，历史大通胀需要关心的几个点,https://www.youtube.com/watch?v=ZEEijt4qgPs,success,,
313,oyUSnCS3W6E,美股投资机会 | 提前布局几只 6G概念股，6G行业发展前景分析，错过5G别再错过了！！,https://www.youtube.com/watch?v=oyUSnCS3W6E,success,,
314,87HGN2tG48U,美股 | NFLX 要放大招！学习迪士尼，解读 台积电 TSM 市场困境及未来风险,https://www.youtube.com/watch?v=87HGN2tG48U,success,,
